Date,Open,High,Low,Close,Adj Close,Volume
2015-10-27,6399,6410,6345,6354.5,5701.163086,33326
2015-10-28,6370,6380.049805,6300,6337.399902,5685.820801,29844
2015-10-29,6337.5,6370,6251.950195,6290.5,5643.741699,47775
2015-10-30,6230,6262,6150,6173.899902,5539.130859,51020
2015-11-02,6160,6319,6150,6276.049805,5630.777832,29690
2015-11-03,6299,6320,6205.149902,6217.75,5578.473145,28500
2015-11-04,6250,6474,6219.75,6251.149902,5608.4375,157371
2015-11-05,6260,6299,6150,6165.649902,5531.72998,38309
2015-11-06,6199,6234.950195,6151,6168.950195,5534.69043,16050
2015-11-09,6125,6199.950195,6099,6111.399902,5483.057617,51683
2015-11-10,6190,6190,6050,6072.299805,5447.976563,32828
2015-11-13,6154.799805,6186,6014,6034.200195,5413.793457,115791
2015-11-16,6050,6070,5962.5,5986.450195,5370.953613,110197
2015-11-17,6005,6137.850098,5951,6084.600098,5459.011719,67571
2015-11-18,6105,6134.899902,6068,6082.299805,5456.949219,27800
2015-11-19,6109,6323,6085.049805,6280.149902,5634.455566,61148
2015-11-20,6268,6279,6180,6196.25,5559.182617,19934
2015-11-23,6199,6226,6110,6141.600098,5510.152344,28203
2015-11-24,6162.5,6162.5,6050,6056.350098,5433.66748,33023
2015-11-26,6073.899902,6140,6006,6023.549805,5404.239258,72189
2015-11-27,6021,6043.25,5905.549805,5949,5337.353516,113708
2015-11-30,5900,5964.149902,5850,5860.049805,5257.547852,142381
2015-12-01,5858.899902,5950,5858.899902,5879.149902,5274.686523,50000
2015-12-02,5885.200195,5920,5834.899902,5868.100098,5264.772461,59827
2015-12-03,5860,5860,5820,5835.899902,5235.881836,66220
2015-12-04,5836,5907,5805.149902,5857.049805,5254.85791,41218
2015-12-07,5898,5910,5819.799805,5893.600098,5287.648926,17595
2015-12-08,5893,5899.700195,5820,5825.350098,5226.416504,50408
2015-12-09,5827.100098,5849,5752.549805,5759.700195,5167.516113,120058
2015-12-10,5760,5820,5750,5770.649902,5177.341797,28579
2015-12-11,5770.649902,5930,5765,5908.25,5315.532227,53452
2015-12-14,5909.899902,5909.899902,5782.450195,5879.75,5289.890137,27743
2015-12-15,5907,5910,5813.049805,5838.600098,5252.869141,34519
2015-12-16,5889,5915,5821,5828.399902,5243.69043,31415
2015-12-17,5832,5919.950195,5820.799805,5883.350098,5293.129395,27911
2015-12-18,5897,5897,5630,5673,5103.883301,61457
2015-12-21,5715,5732,5665.200195,5674.350098,5105.097656,28016
2015-12-22,5704.899902,5749,5680,5730,5155.164551,19130
2015-12-23,5765,5794,5730,5778,5198.347656,12253
2015-12-24,5775,5798,5725,5775.899902,5196.460449,14043
2015-12-28,5776,5850.649902,5750,5804.649902,5222.325684,22286
2015-12-29,5829,5855,5795.049805,5839.200195,5253.409668,14160
2015-12-30,5850,5860,5790.100098,5839.850098,5253.994141,19255
2015-12-31,5862.649902,5870.049805,5803.5,5828,5243.333984,19210
2016-01-01,5820.049805,5850,5775,5785.149902,5204.779785,12085
2016-01-04,5814,5827,5652,5669.799805,5101.00293,35426
2016-01-05,5739,5739,5650,5662.399902,5094.344727,27112
2016-01-06,5666.100098,5729.549805,5655,5719.5,5145.716309,55372
2016-01-07,5729.950195,5729.950195,5621.399902,5638.950195,5073.248535,22220
2016-01-08,5690,5691,5615,5632.549805,5067.489746,44465
2016-01-11,5625,5625,5435.549805,5469.25,4920.572266,50060
2016-01-12,5515,5515,5408.149902,5439.850098,4894.120605,56465
2016-01-13,5465,5530,5400.399902,5501.149902,4949.271973,61874
2016-01-14,5460,5630.200195,5432,5616.149902,5052.734863,34830
2016-01-15,5600,5630,5572.049805,5597.700195,5036.135254,27017
2016-01-18,5597.700195,5600,5400,5436,4890.658203,21414
2016-01-19,5444.950195,5494,5390,5428.799805,4884.180664,21347
2016-01-20,5417.799805,5525,5375,5485.600098,4935.283203,14685
2016-01-21,5460,5492,5404.600098,5429.850098,4885.125488,79144
2016-01-22,5490,5512.399902,5431.649902,5447.600098,4901.094238,24884
2016-01-25,5460,5512,5448,5461.350098,4913.465332,26417
2016-01-27,5494.549805,5494.549805,5451.100098,5487.700195,4937.17041,59544
2016-01-28,5480,5490,5450,5468.950195,4920.302734,40287
2016-01-29,5488.950195,5500,5469,5488,4937.441895,50118
2016-02-01,5575,5575,5420.850098,5448.950195,4902.30957,19318
2016-02-02,5480,5503.899902,5420,5457.350098,4909.866699,41682
2016-02-03,5457.350098,5457.350098,5400,5408.350098,4865.781738,31939
2016-02-04,5425,5492.950195,5425,5485.299805,4935.01123,19439
2016-02-05,5470,5550,5385,5421.5,4877.612305,30883
